Game_ID,Date,Home Team,Home ID,Away Team,Away ID,Home Team Score,Away Team Score,Home EFG,Home TOV,Home ORB,Home FTFGA,Away EFG,Away TOV,Away ORB,Away FTFGA,Home Team Win,h_dunk_score,a_dunk_score,h_dunk_win
21401187,2015-04-11 00:00:00,NYK,1610612752,ORL,1610612753,80,79,,,,,,,,,1,3.0,0.0,1.0
21401188,2015-04-11 00:00:00,TOR,1610612761,MIA,1610612748,107,104,,,,,,,,,1,2.0,5.0,0.0
21401189,2015-04-11 00:00:00,PHI,1610612755,CHI,1610612741,107,114,,,,,,,,,0,0.0,2.0,0.0
21401190,2015-04-11 00:00:00,MEM,1610612763,LAC,1610612746,86,94,,,,,,,,,0,3.0,1.0,1.0
21401191,2015-04-11 00:00:00,UTA,1610612762,POR,1610612757,111,105,,,,,,,,,1,1.0,2.0,0.0
21401192,2015-04-11 00:00:00,MIN,1610612750,GSW,1610612744,101,110,,,,,,,,,0,3.0,4.0,0.0
21401193,2015-04-12 00:00:00,BKN,1610612751,MIL,1610612749,73,96,,,,,,,,,0,1.0,1.0,-1.0
21401194,2015-04-12 00:00:00,CLE,1610612739,BOS,1610612738,78,117,,,,,,,,,0,2.0,2.0,-1.0
21401195,2015-04-12 00:00:00,CHA,1610612766,DET,1610612765,77,116,,,,,,,,,0,2.0,-1.0,1.0
21401196,2015-04-12 00:00:00,SAC,1610612758,DEN,1610612743,111,122,,,,,,,,,0,6.0,3.0,1.0
21401197,2015-04-12 00:00:00,OKC,1610612760,IND,1610612754,104,116,,,,,,,,,0,3.0,5.0,0.0
21401198,2015-04-12 00:00:00,ATL,1610612737,WAS,1610612764,99,108,,,,,,,,,0,0.0,2.0,0.0
21401199,2015-04-12 00:00:00,NOP,1610612740,HOU,1610612745,114,121,,,,,,,,,0,6.0,0.0,1.0
21401200,2015-04-12 00:00:00,PHX,1610612756,SAS,1610612759,91,107,,,,,,,,,0,2.0,0.0,1.0
21401201,2015-04-12 00:00:00,DAL,1610612742,LAL,1610612747,120,106,,,,,,,,,1,7.0,4.0,1.0
21401202,2015-04-13 00:00:00,HOU,1610612745,CHA,1610612766,100,90,,,,,,,,,1,3.0,4.0,0.0
21401203,2015-04-13 00:00:00,DET,1610612765,CLE,1610612739,97,109,,,,,,,,,0,3.0,3.0,-1.0
21401204,2015-04-13 00:00:00,MIL,1610612749,PHI,1610612755,107,97,,,,,,,,,1,5.0,2.0,1.0
21401205,2015-04-13 00:00:00,NYK,1610612752,ATL,1610612737,112,108,,,,,,,,,1,0.0,1.0,0.0
21401206,2015-04-13 00:00:00,CHI,1610612741,BKN,1610612751,113,86,,,,,,,,,1,7.0,0.0,1.0
21401207,2015-04-13 00:00:00,ORL,1610612753,MIA,1610612748,93,100,,,,,,,,,0,0.0,5.0,0.0
21401208,2015-04-13 00:00:00,NOP,1610612740,MIN,1610612750,100,88,,,,,,,,,1,5.0,1.0,1.0
21401209,2015-04-13 00:00:00,POR,1610612757,OKC,1610612760,90,101,,,,,,,,,0,2.0,0.0,1.0
21401210,2015-04-13 00:00:00,DAL,1610612742,UTA,1610612762,92,109,,,,,,,,,0,3.0,4.0,0.0
21401211,2015-04-13 00:00:00,LAL,1610612747,SAC,1610612758,92,102,,,,,,,,,0,2.0,2.0,-1.0
21401212,2015-04-13 00:00:00,MEM,1610612763,GSW,1610612744,107,111,,,,,,,,,0,2.0,-1.0,1.0
21401213,2015-04-13 00:00:00,DEN,1610612743,LAC,1610612746,103,110,,,,,,,,,0,2.0,1.0,1.0
21401214,2015-04-14 00:00:00,TOR,1610612761,BOS,1610612738,93,95,,,,,,,,,0,1.0,1.0,-1.0
21401215,2015-04-14 00:00:00,WAS,1610612764,IND,1610612754,95,99,,,,,,,,,0,1.0,1.0,-1.0
21401216,2015-04-14 00:00:00,LAC,1610612746,PHX,1610612756,112,101,,,,,,,,,1,3.0,2.0,1.0
21401228,2015-04-15 00:00:00,CHA,1610612766,TOR,1610612761,87,92,,,,,,,,,0,1.0,2.0,0.0
21401217,2015-04-15 00:00:00,ATL,1610612737,CHI,1610612741,85,91,,,,,,,,,0,0.0,2.0,0.0
21401218,2015-04-15 00:00:00,POR,1610612757,DAL,1610612742,98,114,,,,,,,,,0,2.0,0.0,1.0
21401219,2015-04-15 00:00:00,UTA,1610612762,HOU,1610612745,91,117,,,,,,,,,0,5.0,6.0,0.0
21401221,2015-04-15 00:00:00,BOS,1610612738,MIL,1610612749,105,100,,,,,,,,,1,-1.0,0.0,0.0
21401222,2015-04-15 00:00:00,OKC,1610612760,MIN,1610612750,138,113,,,,,,,,,1,1.0,4.0,0.0
21401223,2015-04-15 00:00:00,SAS,1610612759,NOP,1610612740,103,108,,,,,,,,,0,2.0,3.0,0.0
21401224,2015-04-15 00:00:00,ORL,1610612753,BKN,1610612751,88,101,,,,,,,,,0,1.0,2.0,0.0
21401225,2015-04-15 00:00:00,WAS,1610612764,CLE,1610612739,108,113,,,,,,,,,0,0.0,3.0,0.0
21401226,2015-04-15 00:00:00,DET,1610612765,NYK,1610612752,112,90,,,,,,,,,1,0.0,2.0,0.0
21401227,2015-04-15 00:00:00,MIA,1610612748,PHI,1610612755,105,101,,,,,,,,,1,1.0,6.0,0.0
21401220,2015-04-15 00:00:00,IND,1610612754,MEM,1610612763,83,95,,,,,,,,,0,2.0,0.0,1.0
21401229,2015-04-15 00:00:00,DEN,1610612743,GSW,1610612744,126,133,,,,,,,,,0,0.0,3.0,0.0
21401230,2015-04-15 00:00:00,SAC,1610612758,LAL,1610612747,122,99,,,,,,,,,1,5.0,1.0,1.0
